customer_id,signup_date,last_active_date,age,region,city_raw,customer_segment,acquisition_channel,product_plan,device_type,monthly_sessions,avg_monthly_spend,discount_pct,support_tickets_90d,satisfaction_score,estimated_income_czk,payment_method,churned,satisfaction_missing,city_clean
105417,,2026-04-19,39,ostrava,ostrava,young professional,paid ads,premium,desktop,12,3166.05,28.2,0,7.5,40800,card,0,0,ostrava
105418,2025-05-17,2026-04-16,40,other,other,student,organic search,basic,desktop,9,466.67,6.9,1,6.1,22400,bank_transfer,0,0,other
105419,2022-01-22,2026-03-21,18,other,other,young professional,organic search,plus,mobile,11,1604.7,5.7,0,8.0,39300,card,0,0,other
105420,2023-11-09,2026-04-01,44,prague,praha,young professional,direct,premium,mobile,23,8967.74,6.3,0,8.7,41000,paypal,0,0,prague
105421,2023-09-03,2026-02-06,41,ostrava,ostrava,student,paid ads,basic,desktop,3,291.48,14.5,2,6.0,44400,paypal,1,0,ostrava
105422,2025-05-16,2026-04-22,29,other,other,family,partner,basic,desktop,3,206.37,17.8,2,5.3,55000,cash,0,0,other
105424,2023-12-03,2026-04-23,37,prague,praha,small business,direct,basic,desktop,6,728.11,2.9,1,6.2,96600,bank_transfer,0,0,prague
105425,2023-06-13,2026-03-31,41,olomouc,olomouc,young professional,social media,plus,desktop,8,1251.59,10.5,0,9.5,42900,paypal,0,0,olomouc
105426,2023-08-25,2026-04-07,37,ostrava,ostrava,young professional,organic search,plus,desktop,12,2301.96,8.2,1,6.7,59000,card,0,0,ostrava
105427,2023-10-19,2026-04-27,18,other,other,family,paid ads,plus,mobile,10,2044.44,43.3,3,5.8,45800,card,0,0,other
105428,2022-06-15,2026-04-21,25,plzen,pilsen,small business,direct,basic,desktop,6,614.89,11.6,2,5.9,56700,card,0,0,plzen
105429,2024-04-28,2026-04-27,34,ostrava,ostrava,student,referral,plus,mobile,9,817.93,32.2,3,6.7,23700,cash,0,0,ostrava
105430,2023-05-11,2026-04-25,51,other,other,student,organic search,basic,mobile,7,371.05,22.1,3,6.8,18900,card,0,1,other
105432,2023-03-05,2026-04-22,41,plzen,plzen,family,direct,basic,desktop,8,666.85,5.6,4,6.8,43900,card,0,0,plzen
105433,2024-02-13,2026-04-15,44,other,unknown,student,partner,basic,mobile,9,669.67,4.5,0,7.4,16900,paypal,0,0,unknown
105434,2022-06-12,2026-04-18,28,plzen,pilsen,young professional,organic search,basic,tablet,5,498.02,3.4,0,6.7,61400,bank_transfer,0,0,plzen
105436,,2026-03-29,29,ostrava,ostrava,small business,paid ads,business,mobile,17,4563.68,8.9,1,6.3,38400,bank_transfer,0,0,ostrava
105437,2022-03-13,2026-04-14,28,brno,brno,young professional,partner,basic,mobile,7,258.42,23.3,3,4.3,46500,bank_transfer,0,0,brno
105438,2023-10-17,2026-04-19,24,other,other,young professional,paid ads,basic,mobile,10,948.19,19.6,4,7.5,74100,card,0,0,other
105439,2022-09-26,2026-04-25,49,prague,prg,family,direct,basic,mobile,5,533.3,13.2,4,4.7,76100,card,0,0,prague
105440,2023-02-19,2026-04-22,46,liberec,liberec,student,social media,basic,mobile,5,555.3,23.3,4,6.8,29700,card,0,0,liberec
105441,2025-06-22,2026-04-09,24,prague,prague,young professional,direct,plus,mobile,13,4366.19,2.8,1,7.1,54600,card,0,0,prague
105442,2024-10-12,2026-04-16,40,plzen,plzen,student,direct,plus,mobile,7,526.73,17.3,2,5.7,12500,unknown,0,0,plzen
105443,2023-11-06,2026-04-05,34,brno,brno,young professional,organic search,basic,desktop,10,1330.9,9.1,0,9.6,38200,bank_transfer,0,0,brno
105444,,2026-04-14,36,other,other,young professional,organic search,plus,desktop,12,4289.96,4.7,1,8.9,17800,bank_transfer,0,0,other
105445,2022-01-06,2027-05-10,38,ostrava,ostrava,family,paid ads,plus,mobile,10,1636.09,25.2,2,5.2,59900,bank_transfer,0,0,ostrava
105446,2024-09-08,2026-04-11,19,other,other,young professional,referral,plus,tablet,16,5635.52,0.8,0,7.8,36700,card,0,0,other
105447,2023-07-24,2026-04-04,18,olomouc,olomouc,small business,paid ads,premium,desktop,9,2756.56,38.5,3,6.5,100100,card,0,0,olomouc
105449,2025-05-25,2026-04-18,33,brno,brno,young professional,organic search,premium,mobile,14,2789.6,8.2,0,7.6,61700,card,0,0,brno
105451,2024-10-25,2026-04-06,30,prague,prague,small business,organic search,plus,desktop,13,1271.56,33.5,1,6.0,49600,card,0,0,prague
105452,2024-09-12,2026-04-16,38,prague,praha,student,referral,basic,mobile,3,395.82,14.4,2,5.1,26400,card,0,0,prague
105453,2023-01-25,2026-04-06,18,prague,prague,family,organic search,plus,mobile,14,2199.87,12.4,2,6.0,45300,card,0,0,prague
105454,2023-12-11,2026-04-20,38,ostrava,ostrava,student,social media,basic,mobile,4,439.41,7.0,2,6.1,20100,card,0,0,ostrava
105455,2023-07-25,2026-04-16,18,other,other,family,paid ads,plus,desktop,12,4619.22,22.3,3,5.9,67600,card,0,0,other
105456,2024-01-24,2026-03-21,28,olomouc,olomouc,retired,direct,basic,desktop,6,519.29,19.7,2,7.3,36000,card,0,0,olomouc
105457,2022-05-26,2025-11-15,32,prague,praha,young professional,organic search,plus,mobile,9,1811.62,22.6,2,5.4,52000,card,1,1,prague
105458,,2026-04-15,18,plzen,plzeň,student,organic search,premium,mobile,6,1236.4,10.5,1,7.1,29400,card,0,0,plzen
105459,2024-02-24,2026-04-16,54,ostrava,ostrava,young professional,paid ads,business,desktop,12,4053.43,26.3,1,7.5,43900,card,0,0,ostrava
105462,2022-01-13,2026-04-18,62,prague,prg,student,referral,premium,mobile,11,1755.79,19.4,2,8.1,16900,card,0,0,prague
105463,2024-06-21,2026-04-25,41,other,other,student,referral,plus,desktop,4,279.28,0.0,1,7.3,26000,bank_transfer,0,0,other
105465,2023-07-10,2026-04-16,35,olomouc,olomouc,student,social media,premium,desktop,3,377.27,25.0,0,7.8,19000,card,0,0,olomouc
105467,2025-11-23,2026-04-13,40,prague,prg,family,social media,business,mobile,7,2979.81,6.1,3,5.1,59600,paypal,0,0,prague
105468,,2026-04-12,18,olomouc,olomouc,young professional,email campaign,premium,mobile,12,3760.47,15.6,2,6.2,73200,bank_transfer,0,0,olomouc
105470,2024-01-21,2026-04-25,18,plzen,plzen,family,email campaign,premium,mobile,16,6750.56,3.1,1,7.0,71200,card,0,0,plzen
105471,2024-09-30,2026-04-08,18,prague,praha,family,partner,basic,desktop,9,1039.06,25.1,1,4.7,84200,card,0,0,prague
105472,,2025-10-21,44,plzen,plzeň,young professional,paid ads,basic,mobile,2,224.4,15.9,0,7.9,45000,paypal,1,0,plzen
105473,2025-09-22,2026-04-23,28,brno,brn,young professional,organic search,basic,mobile,7,332.46,16.5,1,6.9,37100,paypal,0,0,brno
105474,2023-02-23,2026-04-24,53,brno,brno,young professional,direct,basic,desktop,4,448.36,2.1,2,5.6,62000,card,0,0,brno
105475,2022-05-02,2026-04-21,34,other,other,small business,organic search,basic,mobile,7,1350.27,14.9,2,6.5,51100,card,0,0,other
105476,2023-03-08,2026-04-17,26,olomouc,olomouc,small business,email campaign,basic,mobile,10,1040.89,7.6,3,6.3,65300,bank_transfer,0,0,olomouc
105477,2022-02-13,2026-04-08,35,ostrava,ostrava,young professional,paid ads,plus,desktop,13,1913.29,32.1,0,8.3,45700,paypal,0,0,ostrava
105478,2025-09-02,2026-04-26,50,brno,brno,small business,direct,basic,mobile,15,2614.43,24.4,3,6.8,41900,card,0,1,brno
105480,2022-05-25,2026-04-20,52,brno,brno,young professional,paid ads,basic,mobile,5,764.2,9.2,2,6.6,64100,card,0,0,brno
105481,,2026-04-05,50,ostrava,ostrava,young professional,partner,plus,desktop,11,1027.6,20.2,2,6.6,42200,card,0,0,ostrava
105482,,2026-04-04,28,prague,prague,young professional,organic search,plus,desktop,13,3911.58,3.3,3,6.3,58300,card,0,0,prague
105483,2024-12-09,2026-03-19,29,brno,brno,small business,social media,basic,desktop,5,516.77,11.3,1,7.8,59500,paypal,0,0,brno
105484,,2026-03-17,29,ostrava,ostrava,family,email campaign,plus,mobile,8,613.48,4.1,1,6.6,60000,card,0,0,ostrava
105485,2022-12-21,2026-04-27,20,plzen,pilsen,young professional,referral,plus,desktop,14,3999.63,23.4,1,5.9,32700,card,0,0,plzen
105486,2024-03-10,2026-04-14,18,liberec,liberec,student,social media,plus,mobile,10,986.73,8.6,2,4.7,14200,card,0,0,liberec
105487,,2026-04-13,29,prague,prague,family,paid ads,premium,desktop,14,4072.38,17.7,1,6.8,81600,bank_transfer,0,0,prague
105488,,2026-04-21,18,brno,brno,family,organic search,basic,desktop,2,1129.26,10.9,2,7.9,58100,card,0,0,brno
105490,2025-02-25,2026-04-12,42,ostrava,ostrava,retired,paid ads,basic,mobile,5,555.4,33.6,1,5.1,37800,card,0,0,ostrava
105491,2023-02-02,2026-04-26,18,ostrava,ostrava,student,organic search,basic,mobile,6,234.29,29.9,2,6.0,15300,bank_transfer,0,0,ostrava
105492,2024-05-29,2026-04-03,52,prague,prague,family,organic search,premium,desktop,9,1664.48,2.6,1,7.3,68900,card,0,0,prague
105493,,2026-04-19,43,liberec,liberec,family,direct,plus,mobile,8,2824.96,3.1,0,7.1,59100,card,0,0,liberec
105494,2024-03-18,2026-04-09,60,olomouc,olomouc,small business,organic search,plus,mobile,17,2222.82,8.7,1,7.0,68800,card,0,0,olomouc
105495,2022-07-06,2025-08-02,62,other,other,young professional,referral,plus,mobile,13,2048.81,0.0,3,5.1,31200,bank_transfer,1,0,other
105496,2024-01-02,2026-04-22,45,prague,praha,family,organic search,premium,desktop,20,6744.42,12.4,0,8.6,39000,bank_transfer,0,0,prague
105497,2025-04-28,2026-04-19,28,ostrava,ostrava,family,social media,plus,mobile,9,1068.98,1.6,0,7.2,81100,card,0,0,ostrava
105498,2025-11-12,2026-04-20,18,plzen,pilsen,small business,email campaign,basic,mobile,8,561.07,28.1,5,6.6,92400,card,0,0,plzen
105499,2023-03-05,2026-04-05,18,prague,praha,small business,social media,plus,mobile,9,1312.63,6.5,0,8.6,53200,paypal,0,0,prague
105501,,2026-04-04,18,liberec,liberec,retired,social media,plus,mobile,5,403.09,7.2,0,8.5,39300,bank_transfer,0,0,liberec
105502,2024/13/01,2026-04-18,33,prague,prague,small business,social media,plus,mobile,5,1915.39,7.0,5,2.2,167900,card,0,0,prague
105503,,2026-04-23,51,plzen,plzen,student,organic search,premium,mobile,8,2933.06,33.6,2,7.9,54800,card,0,0,plzen
105504,2025-08-03,2026-04-18,24,prague,prg,young professional,social media,business,desktop,12,7112.11,9.4,2,7.4,57700,cash,0,0,prague
105506,2024-01-28,2026-04-16,35,prague,prague,family,direct,plus,desktop,8,721.77,11.5,4,6.2,26500,card,0,0,prague
105507,,2026-04-25,38,other,other,young professional,organic search,plus,mobile,12,678.47,22.3,0,8.5,39100,card,0,0,other
105508,2024-03-02,2026-04-13,32,other,other,student,paid ads,basic,desktop,5,349.35,18.1,3,5.4,16500,bank_transfer,0,0,other
105509,2022-06-20,2026-04-10,23,ostrava,ostrava,student,paid ads,basic,desktop,1,98.45,16.6,0,8.4,16100,cash,0,0,ostrava
105510,2022-06-08,2026-04-08,44,plzen,plzeň,young professional,direct,premium,mobile,15,3427.84,18.8,2,6.4,26300,card,0,0,plzen
105511,2022-07-20,2026-04-20,43,prague,prague,small business,social media,premium,mobile,16,2845.4,18.2,1,6.8,120100,card,0,1,prague
105512,2024-08-19,2026-04-29,45,brno,brno,young professional,referral,premium,tablet,19,7400.61,0.0,1,10.0,35100,card,0,0,brno
105513,2023-08-06,2026-04-17,49,prague,praha,family,partner,basic,mobile,5,513.03,11.5,2,6.0,90400,card,0,0,prague
105514,2024-05-25,2026-04-06,30,ostrava,ostrava,student,organic search,business,tablet,10,2993.57,1.6,4,5.7,12800,paypal,0,0,ostrava
105515,2023-01-06,2026-03-30,43,brno,brno,family,paid ads,plus,unknown,12,3937.79,18.7,0,7.8,29500,bank_transfer,0,0,brno
105516,2022-04-13,2026-04-18,47,brno,brno,young professional,social media,plus,desktop,6,449.16,24.0,0,9.6,84000,card,0,0,brno
105518,2025-02-22,2026-04-15,30,other,unknown,small business,social media,basic,desktop,6,609.01,14.3,2,5.4,48000,card,0,0,unknown
105519,2025-08-29,2026-04-05,40,ostrava,ostrava,small business,email campaign,basic,desktop,7,1483.12,4.6,1,7.5,57800,card,0,0,ostrava
105520,2024-09-02,2026-04-17,18,other,other,young professional,social media,business,desktop,15,4241.29,13.5,1,8.0,37600,card,0,0,other
105521,2024-03-08,2026-04-24,40,other,unknown,family,social media,basic,mobile,8,235.22,18.9,1,6.8,62100,card,0,1,unknown
105522,2025-06-07,2026-04-10,21,prague,prg,young professional,email campaign,basic,desktop,10,635.01,22.1,2,7.2,69700,card,0,0,prague
105523,2023-10-20,2026-04-22,36,liberec,liberec,student,email campaign,basic,desktop,4,151.19,36.4,1,6.8,19100,card,0,1,liberec
105524,,2026-04-16,30,plzen,pilsen,young professional,organic search,plus,mobile,7,828.9,9.5,1,6.5,41200,bank_transfer,0,0,plzen
105525,2025-05-05,2026-04-10,36,ostrava,ostrava,family,social media,premium,mobile,20,9557.84,7.6,1,9.4,53400,card,0,0,ostrava
105526,2024-01-03,2026-04-11,18,prague,prague,young professional,social media,premium,desktop,16,3859.49,14.8,0,9.5,33200,paypal,0,0,prague
105527,2023-02-27,2026-03-24,45,plzen,pilsen,retired,email campaign,basic,desktop,8,706.09,7.5,0,9.0,27300,card,0,0,plzen
105528,2023-07-26,2026-02-17,47,prague,prague,family,paid ads,basic,mobile,9,2209.21,11.7,6,5.2,68900,card,1,0,prague
105529,2022-06-20,2026-04-23,23,other,unknown,young professional,paid ads,basic,desktop,5,342.33,11.0,2,7.1,37200,unknown,0,0,unknown
105530,2025-11-06,2026-04-24,18,other,unknown,family,email campaign,premium,desktop,18,5650.9,15.1,0,8.8,94100,card,0,0,unknown
105531,2022-06-22,2026-04-05,24,ostrava,ostrava,young professional,paid ads,plus,mobile,11,1631.11,31.8,0,7.6,37500,bank_transfer,0,0,ostrava
105533,2023-03-29,2026-03-10,35,ostrava,ostrava,student,organic search,basic,desktop,4,271.62,21.0,3,5.9,21600,card,0,0,ostrava
105534,2022-12-16,2026-04-26,33,prague,prague,young professional,organic search,basic,mobile,10,810.73,2.9,1,6.5,43900,card,0,0,prague
105535,2023-05-09,2026-04-28,34,prague,prg,student,organic search,basic,mobile,3,497.16,33.1,0,8.6,29400,paypal,0,0,prague
105536,2023-09-12,2026-03-12,27,other,unknown,young professional,paid ads,basic,desktop,8,576.42,17.7,5,3.5,21000,bank_transfer,1,0,unknown
105538,2025-01-21,2026-04-21,55,plzen,pilsen,young professional,paid ads,plus,mobile,11,1383.24,26.3,0,9.9,55300,bank_transfer,0,0,plzen
105539,,2026-04-23,24,plzen,plzen,family,referral,premium,mobile,12,8918.29,10.5,3,9.8,54200,card,0,0,plzen
105540,2022-01-06,2026-03-02,44,other,other,retired,referral,premium,desktop,7,612.16,11.6,0,6.8,18800,paypal,0,1,other
105541,,2026-04-21,35,prague,prague,family,email campaign,basic,tablet,9,684.47,18.4,1,6.8,75500,paypal,0,1,prague
105542,2025-03-15,2026-04-23,35,other,unknown,family,paid ads,premium,mobile,12,3769.67,18.1,0,9.0,38000,paypal,0,0,unknown
105543,2025-12-18,2026-04-04,53,brno,brno,small business,direct,basic,mobile,14,2150.41,9.8,2,7.1,97100,card,0,0,brno
105544,2023-08-31,2026-04-19,48,other,other,young professional,referral,basic,mobile,10,1440.02,8.8,3,5.2,39000,bank_transfer,0,0,other
105545,2023-04-02,2026-04-19,36,brno,brn,young professional,paid ads,plus,desktop,9,1603.2,27.5,3,4.7,22400,card,0,0,brno
105546,2025-05-10,2026-04-27,48,prague,praha,family,referral,basic,mobile,8,2084.82,0.0,3,7.8,99200,card,0,0,prague
105547,,2026-04-24,18,prague,praha,student,paid ads,basic,desktop,3,259.27,8.7,2,6.8,36300,bank_transfer,0,1,prague
105548,2024-10-26,2026-04-25,18,other,unknown,young professional,paid ads,plus,desktop,11,2048.09,14.9,2,6.0,65700,bank_transfer,0,0,unknown
105549,,2026-04-27,26,prague,praha,young professional,organic search,basic,desktop,7,764.12,8.2,2,6.5,30300,card,0,0,prague
105551,,2026-04-13,32,ostrava,ostrava,young professional,referral,basic,mobile,9,772.07,0.0,2,6.8,37600,paypal,0,0,ostrava
105554,2024-03-21,2026-04-16,48,ostrava,ostrava,retired,social media,plus,desktop,10,1977.57,29.8,0,6.7,24700,card,0,0,ostrava
105556,2025-01-24,2026-04-02,18,liberec,liberec,retired,social media,basic,desktop,2,109.27,6.1,2,5.3,19000,card,0,0,liberec
105557,2025-11-12,2026-04-19,45,brno,brno,young professional,organic search,basic,mobile,8,1006.04,14.4,1,6.5,35000,cash,0,0,brno
105558,2024-08-16,2026-03-16,51,prague,prg,young professional,organic search,plus,desktop,15,4111.85,5.8,1,9.9,52100,bank_transfer,0,0,prague
105559,2024-04-28,2026-04-18,52,brno,brno,family,organic search,plus,mobile,2,282.04,4.4,1,5.3,39500,card,0,0,brno
105560,2024-03-19,2026-03-29,35,plzen,pilsen,student,organic search,premium,desktop,6,613.63,6.2,2,7.0,25700,card,0,0,plzen
105561,,2026-04-04,37,liberec,liberec,family,paid ads,basic,mobile,8,1920.34,23.4,1,7.0,112600,bank_transfer,0,0,liberec
105564,2023-03-30,2026-04-27,23,brno,brn,small business,organic search,premium,mobile,21,7179.1,29.6,4,6.8,67100,bank_transfer,0,1,brno
105565,2025-08-07,2026-04-18,26,other,unknown,retired,social media,plus,desktop,8,623.78,19.0,0,7.5,18200,card,0,0,unknown
105566,2025-05-01,2026-04-16,44,other,other,retired,referral,plus,tablet,8,1043.98,13.3,1,6.6,27400,cash,0,0,other
105567,2022-05-30,2026-04-12,34,olomouc,olomouc,small business,organic search,premium,mobile,23,6758.8,10.1,1,9.7,100500,paypal,0,0,olomouc
105568,2024-01-29,2026-04-16,38,plzen,plzeň,retired,direct,basic,mobile,6,471.97,6.3,2,6.8,47600,card,0,1,plzen
105569,2024-02-18,2026-04-12,50,liberec,liberec,retired,email campaign,business,mobile,6,1463.12,4.0,2,7.7,21700,card,0,0,liberec
105570,2024-08-30,2026-04-17,37,ostrava,ostrava,student,organic search,plus,desktop,4,930.17,4.4,4,3.1,23100,card,0,0,ostrava
105571,2024-02-02,2026-04-14,21,prague,prg,student,paid ads,basic,mobile,9,209.85,56.8,4,4.1,58700,card,0,0,prague
105572,2024-09-28,2026-04-22,65,olomouc,olomouc,student,organic search,plus,desktop,5,745.32,2.1,2,4.1,19900,card,0,0,olomouc
105573,2025-11-17,2026-04-07,32,plzen,pilsen,student,paid ads,premium,mobile,8,1396.77,15.8,1,8.6,50900,bank_transfer,0,0,plzen
105574,2025-09-01,2026-04-16,32,prague,prague,small business,organic search,premium,mobile,23,12381.06,18.9,0,9.1,70900,card,0,0,prague
105576,2023-08-22,2026-04-11,34,prague,prague,young professional,referral,basic,mobile,7,727.77,20.9,1,7.9,94800,paypal,0,0,prague
105577,2025-07-17,2026-04-09,36,olomouc,olomouc,student,paid ads,premium,desktop,6,820.03,25.5,1,9.1,23500,paypal,0,0,olomouc
105578,,2026-04-27,29,ostrava,ostrava,young professional,referral,premium,mobile,23,4656.95,7.5,0,8.7,33800,card,0,0,ostrava
105579,2022-04-23,2026-04-19,49,prague,praha,family,organic search,plus,mobile,10,1883.31,10.4,3,5.9,104300,card,0,0,prague
105580,,2026-03-29,51,other,other,retired,email campaign,plus,mobile,2,3019.178420859996,14.3,1,5.9,42400,paypal,0,0,other
105581,2025-06-10,2026-04-25,60,plzen,plzeň,young professional,direct,basic,desktop,10,1799.97,7.8,3,6.9,53300,bank_transfer,0,0,plzen
105582,2024-04-20,2026-04-02,62,olomouc,olomouc,young professional,partner,business,desktop,13,8251.0,9.7,0,8.0,27700,card,0,0,olomouc
105583,2023-12-15,2026-04-15,18,other,other,family,organic search,premium,mobile,12,4191.41,19.6,2,8.3,37000,paypal,0,0,other
105584,2025-01-11,2026-04-03,44,prague,prg,young professional,paid ads,premium,mobile,16,2197.63,27.1,3,8.0,57700,paypal,0,0,prague
105585,2022-05-05,2026-04-15,21,plzen,plzeň,small business,partner,basic,mobile,9,873.07,10.9,2,6.2,147700,card,0,0,plzen
105586,2025-04-13,2026-04-10,53,liberec,liberec,young professional,organic search,business,desktop,11,2937.79,13.3,2,8.1,45000,card,0,0,liberec
105587,2024-12-28,2026-04-21,41,ostrava,ostrava,retired,referral,plus,mobile,7,424.38,8.2,1,7.9,23700,card,0,0,ostrava
105588,,2026-03-16,27,ostrava,ostrava,retired,email campaign,plus,tablet,4,834.9,6.7,0,6.8,45000,bank_transfer,0,1,ostrava
105590,,2026-04-29,28,prague,prague,family,organic search,basic,mobile,5,726.62,19.8,0,6.7,49600,card,0,0,prague
105591,2022-01-30,2026-03-28,26,plzen,plzeň,student,organic search,basic,desktop,8,638.4,12.2,1,8.4,18400,paypal,0,0,plzen
105592,2022-10-08,2026-03-13,54,other,other,young professional,referral,basic,mobile,5,297.9,0.0,2,5.4,56900,card,0,0,other
105593,2024-07-12,2026-03-14,37,prague,prague,small business,organic search,premium,mobile,18,8955.44,7.9,1,7.8,41900,card,0,0,prague
105594,2025-06-14,2026-04-21,23,ostrava,ostrava,young professional,referral,basic,mobile,8,334.85,10.2,1,7.0,36300,card,0,0,ostrava
105595,2025-06-25,2026-04-27,42,other,unknown,young professional,organic search,basic,mobile,9,1051.4,17.4,2,9.0,35000,bank_transfer,0,0,unknown
105596,2023-01-03,2026-04-18,42,prague,praha,small business,direct,basic,desktop,9,1247.95,9.8,1,8.9,131300,card,0,0,prague
105597,2023-05-10,2026-04-15,35,plzen,pilsen,young professional,referral,business,mobile,21,8985.82,18.0,0,8.7,27100,card,0,0,plzen
105598,2024-11-14,2026-04-23,53,brno,brno,small business,organic search,basic,desktop,14,2767.27,0.3,3,6.0,69300,paypal,0,0,brno
105599,2023-12-19,2026-04-20,44,liberec,liberec,student,referral,basic,mobile,4,154.94,5.2,2,5.7,20000,paypal,0,0,liberec
